141|-418182.039|40901.390|-4281.627|186.606|206.545|5.737|146.197|57.575|543.000|64|36
142|-412573.299|41947.447|-4216.968|186.844|215.888|5.997|144.415|59.539|541.000|65|36
143|-422861.473|41998.331|-4156.351|178.912|207.096|6.091|144.417|54.838|546.000|67|34
144|-409023.807|40044.540|-4119.796|197.559|208.997|5.500|145.380|61.169|539.000|68|38
145|-415619.901|37073.574|-4111.098|200.521|203.240|5.348|147.719|63.241|537.000|64|38
146|-425358.689|37315.002|-4071.648|175.016|194.149|5.710|145.671|54.989|546.000|65|34
147|-427555.370|37638.257|-4020.189|167.402|194.985|5.909|145.119|54.356|546.000|57|33
148|-419806.395|37034.890|-3985.081|190.234|202.881|5.636|146.421|55.279|545.000|73|36
149|-414397.186|33510.840|-3953.245|199.801|190.644|5.017|147.137|60.213|540.000|64|38
150|-414874.501|35527.391|-3912.303|197.699|218.810|5.758|147.176|58.175|542.000|73|38
151|-423716.183|33011.808|-3893.996|191.176|213.635|5.774|149.598|59.482|541.000|64|37
152|-404556.463|33022.207|-3879.368|212.118|217.541|5.306|147.318|64.323|536.000|68|41
153|-415716.687|34056.939|-3835.644|195.505|205.119|5.398|147.236|58.597|542.000|68|38
154|-409434.534|34548.651|-3761.756|201.990|220.686|5.659|146.980|60.762|540.000|76|39
155|-419911.661|32921.685|-3740.473|180.623|188.778|5.394|144.378|56.534|544.000|60|35
156|-423591.925|34065.931|-3723.915|171.298|177.853|5.389|144.516|53.241|547.000|60|33
157|-420355.437|33010.178|-3699.367|183.342|184.335|5.267|144.765|54.665|547.000|62|35
158|-418247.661|31739.917|-3660.255|192.684|173.234|4.682|145.518|58.124|542.000|66|37
159|-410886.345|35063.017|-3621.319|198.702|173.489|4.448|146.209|58.731|542.000|69|39
160|-401657.957|34977.461|-3581.143|203.513|210.651|5.266|145.871|65.775|535.000|65|40
161|-423186.957|34977.633|-3543.959|177.345|185.917|5.468|145.115|55.096|545.000|61|34
162|-405050.138|33740.000|-3475.275|208.766|241.024|6.026|145.934|61.288|539.000|71|40
163|-429999.775|31691.328|-3514.641|171.996|194.746|5.901|146.095|53.845|547.000|59|33
164|-435598.005|34378.237|-3466.291|163.003|170.964|5.343|145.276|52.701|548.000|56|32
165|-414604.239|32892.707|-3502.180|195.009|211.241|5.709|146.097|59.678|542.000|69|37
166|-423744.890|34487.037|-3424.041|186.378|195.536|5.432|145.671|54.729|546.000|65|36
167|-453102.074|33471.141|-3468.564|172.878|186.929|5.665|149.785|52.104|548.000|59|33
168|-433624.880|32999.186|-3485.341|157.476|181.477|5.854|145.011|50.149|550.000|53|31
169|-429613.117|35105.677|-3444.190|169.185|184.276|5.584|146.412|53.510|547.000|61|33
170|-422757.003|34083.531|-3452.258|178.049|183.615|5.400|144.485|55.772|545.000|57|34
171|-401173.324|33997.916|-3398.249|206.655|222.326|5.558|147.075|66.093|534.000|74|40
172|-421060.666|34052.455|-3352.228|185.957|188.623|5.240|146.477|57.655|543.000|61|36
173|-416674.430|33683.491|-3305.977|202.072|215.385|5.523|149.756|61.212|539.000|69|39
174|-425804.765|35837.552|-3288.369|193.725|194.793|5.126|149.344|57.773|543.000|65|38
175|-418912.678|34146.040|-3340.096|198.193|223.793|5.889|148.067|58.157|542.000|69|38
176|-427620.087|34235.349|-3332.288|183.950|200.283|5.563|148.925|58.657|542.000|67|36
177|-425387.655|34128.309|-3333.953|189.007|207.191|5.600|148.812|59.673|543.000|68|37
178|-416514.784|34212.604|-3279.541|203.180|198.659|5.094|149.297|62.610|538.000|67|39
179|-417691.848|35101.356|-3191.840|197.557|236.213|6.057|149.476|60.242|540.000|69|39
180|-414836.298|33376.418|-3187.282|203.006|244.192|6.261|148.547|61.093|539.000|72|39
181|-405696.775|32880.360|-3167.592|229.640|222.179|5.050|151.733|68.907|532.000|73|44
182|-415840.938|34251.942|-3112.490|203.109|196.399|5.036|148.518|63.062|538.000|75|39
183|-422421.255|33407.498|-3079.318|195.913|213.153|5.609|149.412|58.276|542.000|69|38
184|-411734.274|33070.790|-3063.227|214.480|228.270|5.568|149.523|65.507|535.000|71|41
185|-424043.382|31829.205|-3100.189|189.075|211.785|5.724|148.179|59.937|541.000|64|37
186|-441121.249|32515.445|-3105.447|164.679|174.251|5.445|147.594|51.412|549.000|53|32
187|-408731.036|33580.926|-3093.348|223.562|228.616|5.317|151.020|66.922|535.000|72|43
188|-426504.177|32504.144|-3087.215|187.426|210.005|5.833|149.295|59.129|541.000|66|36
189|-424263.721|33370.368|-3059.457|195.325|186.116|4.898|149.008|59.698|541.000|69|38
190|-431269.484|31198.392|-3066.770|181.891|199.141|5.690|148.462|53.625|547.000|72|35
191|-425291.227|32551.636|-3026.631|197.315|185.227|4.874|150.969|61.044|539.000|65|38
192|-420283.652|31106.970|-2967.724|195.237|207.983|5.473|149.325|59.950|541.000|73|38
193|-423351.467|31925.731|-2987.312|189.861|211.888|5.727|149.634|58.249|542.000|69|37
194|-420425.514|33068.660|-2943.462|201.483|222.484|5.705|151.623|63.241|537.000|71|39
195|-432498.574|31983.835|-2914.571|175.538|188.877|5.555|148.660|54.434|546.000|68|34
196|-424417.640|31052.077|-2946.329|195.091|186.815|4.916|150.813|61.960|539.000|70|38
197|-423688.825|32279.618|-2939.522|199.084|203.288|5.350|151.176|61.645|539.000|65|38
198|-417108.540|30865.858|-2916.547|205.085|214.865|5.509|149.216|60.455|540.000|74|39
199|-406908.727|31685.596|-2899.011|210.067|247.072|6.026|149.770|66.935|534.000|72|41
200|-430947.281|33198.758|-2813.055|182.124|204.689|5.848|149.726|56.682|545.000|69|35
201|-399598.820|33436.694|-2794.473|233.762|267.851|5.952|151.704|70.210|530.000|83|45
202|-418984.670|34882.722|-2753.602|202.178|182.187|4.671|149.281|59.918|541.000|78|39
203|-408643.349|32962.730|-2708.521|211.797|212.171|5.175|150.332|65.284|535.000|73|41
204|-407762.804|34304.349|-2677.185|220.501|199.612|4.753|149.740|64.480|536.000|70|42
205|-430095.069|34894.488|-2646.288|183.048|189.572|5.416|148.566|57.303|543.000|65|35
206|-415635.732|33727.200|-2603.890|214.666|207.853|5.070|151.957|64.998|536.000|67|41
207|-427724.833|33764.882|-2568.774|187.868|194.916|5.414|148.425|56.508|544.000|64|36
208|-418905.805|31600.382|-2579.653|197.587|211.862|5.432|150.611|64.239|536.000|69|39
209|-430303.544|29420.118|-2569.653|177.953|178.258|5.093|147.945|56.919|544.000|61|35
210|-455298.641|27926.033|-2584.702|156.017|131.791|4.393|148.951|45.233|555.000|47|30
211|-428614.850|28255.363|-2528.762|181.907|211.039|6.030|148.061|56.383|544.000|61|35
212|-424457.914|28289.433|-2516.214|195.451|225.309|5.929|151.199|60.099|540.000|77|38
213|-406213.422|27601.546|-2524.944|224.929|245.616|5.712|151.572|67.237|533.000|81|43
214|-423150.802|28748.580|-2435.812|204.571|219.251|5.622|150.578|60.863|542.000|75|39
215|-428112.147|27839.101|-2472.897|203.854|182.008|4.667|150.287|56.549|544.000|76|39
216|-469019.217|28710.173|-2495.225|185.807|190.365|5.288|152.589|52.603|548.000|63|36
217|-424208.854|30250.056|-2548.250|199.318|204.817|5.252|150.252|59.909|541.000|71|39
218|-426534.362|28027.528|-2572.057|196.327|219.936|5.788|150.163|56.920|544.000|70|38
219|-563392.711|28638.751|-2631.721|140.823|116.813|4.326|153.863|38.751|562.000|45|27
220|-422374.345|29567.750|-2692.965|197.262|201.817|5.175|150.750|62.254|538.000|70|39
221|-421412.990|28198.943|-2717.812|214.500|201.398|4.912|152.853|63.080|537.000|74|41
222|-404421.915|27740.058|-2701.607|229.946|233.323|5.303|153.379|71.236|529.000|83|44
223|-436966.824|28860.214|-2662.469|175.550|187.711|5.521|149.252|53.520|547.000|61|34
224|-416465.189|27389.713|-2673.312|209.446|241.461|6.037|150.237|63.745|537.000|76|40
225|-430613.166|29090.159|-2613.027|192.147|189.152|5.112|151.788|59.837|541.000|65|37
226|-418080.137|29570.427|-2571.101|212.292|220.986|5.390|152.056|63.013|537.000|74|41
227|-420305.206|29803.070|-2521.924|203.110|219.950|5.640|151.624|62.951|538.000|75|39
228|-433370.444|30400.947|-2537.551|179.851|224.546|6.416|149.559|55.374|545.000|64|35
229|-429880.717|30969.361|-2530.006|191.814|225.613|6.098|151.017|57.856|543.000|72|37
230|-427221.258|28396.200|-2519.182|194.538|214.974|5.657|151.772|60.965|540.000|68|38
231|-412155.806|30255.334|-2448.441|226.609|233.516|5.307|153.884|65.840|535.000|88|44
232|-426702.102|32450.009|-2416.630|200.573|203.024|5.206|153.154|62.842|538.000|70|39
233|-437303.834|33630.005|-2322.618|185.692|189.127|5.254|151.975|55.730|545.000|68|36
234|-416566.193|31391.942|-2226.772|221.746|204.510|4.869|153.080|64.474|536.000|79|42
235|-432970.527|29772.290|-2129.542|189.905|205.288|5.548|151.491|56.722|544.000|74|37
236|-439368.488|29633.117|-2142.300|181.317|182.544|5.216|150.992|52.002|548.000|62|35
237|-437414.528|27976.199|-2192.077|179.129|203.190|5.805|151.155|56.373|544.000|66|35
238|-445184.904|30722.114|-2189.756|166.008|182.672|5.709|149.041|50.662|550.000|59|32
239|-423396.475|31199.598|-2146.828|194.224|201.258|5.439|151.287|59.092|541.000|66|37
240|-413810.682|30930.752|-2111.552|225.265|211.648|4.922|152.863|64.831|536.000|82|43
241|-440771.738|29632.851|-2131.309|185.377|190.260|5.436|151.241|53.648|547.000|69|35
242|-429961.242|29700.266|-2128.931|191.007|233.791|6.319|152.205|57.712|543.000|73|37
243|-412945.779|28647.931|-2143.381|209.568|235.111|5.734|151.462|66.831|534.000|78|41
244|-422264.718|28097.561|-2092.791|200.136|229.200|5.877|151.908|63.925|537.000|75|39
245|-423308.589|28963.960|-2030.151|214.659|243.089|5.929|155.174|65.528|535.000|73|41
246|-406540.947|28343.744|-2047.648|231.278|247.346|5.497|153.399|69.836|531.000|84|45
247|-429590.161|29990.589|-2005.287|201.058|222.795|5.713|153.721|60.123|540.000|70|39
248|-416531.457|26909.098|-2064.870|208.635|270.093|6.588|153.260|66.618|534.000|73|41
249|-388583.444|28767.652|-1981.754|267.857|247.886|4.861|153.971|75.698|525.000|90|51
250|-417592.326|28186.685|-1912.719|212.345|227.666|5.553|152.381|61.281|539.000|82|41
251|-432691.085|27872.222|-1947.429|196.455|195.655|5.149|151.148|57.344|545.000|67|38
252|-425440.331|31904.367|-1871.240|194.750|200.601|5.279|151.261|59.929|541.000|70|38
253|-420814.952|33549.048|-1822.071|204.954|229.161|5.729|152.441|63.718|537.000|73|40
254|-453552.372|32617.219|-1863.021|171.452|169.855|5.147|148.927|48.043|552.000|61|33
255|-437198.531|29716.918|-1944.935|180.203|217.511|6.215|151.648|57.354|543.000|71|35
256|-416867.865|34095.810|-1896.645|203.487|231.817|5.795|152.253|64.128|536.000|73|40
257|-439273.408|37660.337|-1894.894|190.766|230.064|6.218|152.995|58.269|542.000|68|37
258|-427804.481|35418.286|-1891.001|196.813|198.976|5.236|152.634|61.384|539.000|66|38
259|-437126.926|34740.829|-1896.341|183.930|194.663|5.562|150.946|54.454|546.000|68|35
260|-431942.077|33120.994|-1856.430|199.901|186.708|4.787|151.347|57.758|545.000|72|39
261|-417960.711|31656.420|-1919.773|216.881|231.069|5.502|154.199|67.833|533.000|74|42
262|-412426.482|29273.951|-1895.480|222.095|240.281|5.588|154.780|68.273|532.000|82|43
263|-414472.200|29323.846|-1849.893|208.670|219.125|5.345|151.229|65.132|535.000|76|41
264|-420267.184|30769.729|-1887.077|213.119|254.631|6.211|153.399|63.975|537.000|77|41
265|-437326.467|29386.798|-1938.924|183.096|172.343|4.924|150.075|53.750|547.000|71|35
266|-424227.729|28104.374|-1919.574|209.220|219.255|5.481|152.980|62.099|538.000|75|40
267|-436367.609|26625.766|-1955.718|183.234|195.038|5.573|151.076|57.388|543.000|68|35
